Date,Open,High,Low,Close,Adj Close,Volume
2020-11-11,72.949997,74.440002,72.660004,74.400002,71.681061,5151533
2020-11-12,74.400002,74.599998,72.870003,73.070000,70.399666,3365097
2020-11-13,72.800003,73.419998,72.529999,73.139999,70.467110,2805108
2020-11-16,74.000000,74.559998,73.790001,74.489998,71.767769,350619
2020-11-17,74.650002,75.459999,74.599998,75.389999,72.634880,4312323
2020-11-18,75.459999,77.550003,75.440002,77.550003,74.715950,3979413
2020-11-19,78.000000,78.870003,77.180000,78.870003,75.987709,4383570
2020-11-20,78.779999,80.000000,78.099998,80.000000,77.076416,6969228
2020-11-23,79.790001,80.050003,79.269997,79.599998,76.691032,1945889
2020-11-24,80.010002,81.529999,79.949997,81.160004,78.194023,2684006
2020-11-25,82.400002,83.349998,82.035004,82.370003,79.359802,3687505
2020-11-26,81.900002,81.989998,81.089996,81.089996,78.126579,2020361
2020-11-27,81.000000,81.690002,80.519997,80.709999,77.760460,2403041
2020-11-30,80.650002,81.250000,79.070000,79.070000,76.180397,4762676
2020-12-01,79.010002,80.629997,78.790001,80.250000,77.317276,2463844
2020-12-02,80.330002,80.389999,79.349998,80.099998,77.172760,3014706
2020-12-03,80.000000,80.099998,79.480003,79.559998,76.652489,1879664
2020-12-04,79.800003,80.620003,79.669998,80.180000,77.249840,2250549
2020-12-07,80.500000,80.794998,80.050003,80.739998,77.789368,2093503
2020-12-08,80.379997,81.809998,80.000000,81.809998,78.820267,3903389
2020-12-09,82.000000,83.599998,81.839996,83.180000,80.140198,4244217
2020-12-10,83.550003,84.269997,82.889999,83.089996,80.053482,5242972
2020-12-11,82.900002,83.050003,82.169998,82.389999,79.379066,2534051
2020-12-14,82.500000,84.540001,82.500000,83.919998,80.853149,2641931
2020-12-15,84.300003,84.459999,82.809998,83.070000,80.034218,2858544
2020-12-16,83.129997,84.680000,83.129997,83.849998,80.785713,2037896
2020-12-17,84.589996,84.839996,84.099998,84.720001,81.623924,4344206
2020-12-18,84.400002,84.449997,83.160004,83.160004,80.120934,8380263
2020-12-21,83.120003,83.510002,82.339996,83.000000,79.966782,1607940
2020-12-22,82.750000,83.639999,82.180000,82.419998,79.407974,1995338
2020-12-23,82.790001,83.360001,82.599998,83.180000,80.140198,1402217
2020-12-24,83.970001,84.500000,83.150002,83.150002,80.111298,883611
2020-12-29,83.800003,84.419998,83.800003,84.010002,80.939865,1165218
2020-12-30,83.550003,83.800003,83.089996,83.589996,80.535210,1340818
2020-12-31,83.400002,83.830002,82.110001,82.110001,79.109299,1120867
2021-01-04,82.230003,83.919998,82.169998,83.750000,80.689369,1414844
2021-01-05,83.000000,83.260002,82.485001,83.230003,80.188377,1809541
2021-01-06,82.690002,83.349998,82.279999,82.900002,79.870438,2252786
2021-01-07,84.379997,85.180000,83.699997,84.580002,81.489037,3011086
2021-01-08,84.989998,85.629997,84.794998,85.629997,82.500664,2446079
2021-01-11,85.400002,85.629997,84.940002,85.160004,82.047836,1840016
2021-01-12,85.489998,86.260002,85.279999,85.879997,82.741524,1940939
2021-01-13,85.400002,86.099998,85.110001,85.970001,82.828239,1887641
2021-01-14,85.500000,86.400002,85.400002,86.330002,83.175079,2524347
2021-01-15,86.099998,86.470001,85.250000,85.379997,82.259796,2866714
2021-01-18,85.099998,85.345001,84.160004,84.669998,81.575745,1469159
2021-01-19,85.000000,85.610001,84.910004,85.110001,81.999664,2049672
2021-01-20,85.110001,85.190002,84.250000,84.370003,81.286713,1663224
2021-01-21,85.029999,85.480003,84.510002,85.320000,82.201996,2358103
2021-01-22,85.000000,85.320000,84.809998,85.089996,81.980392,4575426
2021-01-25,85.110001,85.739998,84.800003,85.269997,82.153816,1361881
2021-01-27,86.059998,86.919998,85.860001,86.599998,83.435211,2843239
2021-01-28,85.309998,85.459999,83.900002,85.139999,82.028572,3455937
2021-01-29,85.989998,86.089996,83.379997,83.510002,80.458138,4486404
2021-02-01,83.000000,84.680000,82.019997,84.680000,81.585381,2604306
2021-02-02,85.620003,86.970001,85.349998,86.589996,83.425575,2678902
2021-02-03,87.209999,88.480003,87.120003,87.589996,84.389030,2455634
2021-02-04,87.870003,88.129997,86.760002,87.059998,83.878403,2315913
2021-02-05,88.199997,88.889999,87.849998,88.639999,85.400658,2242933
2021-02-08,88.800003,89.199997,88.599998,88.620003,85.381401,1820303
2021-02-09,88.379997,88.709999,87.040001,87.419998,84.225243,1882826
2021-02-10,88.000000,88.470001,85.769997,86.120003,82.972763,3228687
2021-02-11,85.940002,87.190002,85.250000,87.050003,83.868774,2322335
2021-02-12,87.000000,87.730003,86.349998,86.870003,83.695351,2235993
2021-02-15,87.099998,87.199997,86.160004,86.309998,83.155815,2396310
2021-02-16,85.160004,85.910004,84.889999,85.910004,84.234360,4133771
2021-02-17,85.400002,85.735001,84.040001,84.279999,82.636154,2340499
2021-02-18,84.080002,84.269997,82.800003,83.620003,81.989029,3373355
2021-02-19,83.099998,83.570000,81.650002,82.510002,80.900681,4206236
2021-02-22,82.510002,82.550003,81.720001,81.900002,80.302574,2071470
2021-02-23,81.940002,83.400002,81.599998,83.290001,81.665459,2047232
2021-02-24,83.269997,83.550003,82.309998,82.779999,81.165405,1709865
2021-02-25,83.519997,84.160004,83.320000,83.699997,82.067459,2379912
2021-02-26,82.639999,83.660004,81.559998,81.559998,79.969200,3900672
2021-03-01,81.900002,84.139999,81.790001,84.110001,82.469467,2483224
2021-03-02,84.610001,85.269997,84.370003,84.489998,82.842056,2100089
2021-03-03,84.250000,85.400002,84.250000,85.400002,83.734306,2216522
2021-03-04,85.709999,86.379997,84.809998,86.379997,84.695190,3528772
2021-03-05,86.400002,86.800003,85.529999,86.449997,84.763824,3125494
2021-03-08,87.830002,88.660004,87.239998,87.320000,85.616859,2592114
2021-03-09,88.449997,88.989998,87.669998,87.889999,86.175743,2381197
2021-03-10,87.989998,88.000000,86.720001,86.720001,85.028564,2059023
2021-03-11,87.820000,87.879997,85.769997,86.449997,84.763824,2295069
2021-03-12,86.570000,86.980003,86.169998,86.489998,84.803047,1436474
2021-03-15,86.510002,86.989998,85.760002,86.400002,84.714806,1984298
2021-03-16,86.589996,87.720001,86.510002,87.180000,85.479591,2770885
2021-03-17,86.930000,87.879997,86.400002,87.110001,85.410957,2412813
2021-03-18,86.919998,86.995003,85.510002,85.750000,84.077477,4351783
2021-03-19,85.500000,85.790001,84.400002,84.709999,83.057762,9528922
2021-03-22,84.699997,85.360001,83.945000,85.080002,83.420547,1718564
2021-03-23,84.220001,85.364998,84.199997,84.769997,83.116592,1668194
2021-03-24,85.050003,86.470001,84.709999,86.370003,84.685387,2100578
2021-03-25,86.190002,86.980003,85.790001,86.540001,84.852074,2145117
2021-03-26,86.820000,87.059998,85.930000,86.000000,84.322601,2506871
2021-03-29,86.169998,86.599998,85.470001,85.570000,83.900993,1559267
2021-03-30,85.660004,86.419998,85.129997,85.400002,83.734306,1725824
2021-03-31,86.010002,87.139999,85.800003,86.099998,84.420654,3266727
2021-04-01,85.949997,86.370003,85.529999,86.209999,84.528503,1828365
2021-04-06,86.949997,86.949997,86.029999,86.029999,84.352020,2032271
2021-04-07,86.059998,86.730003,85.730003,86.529999,84.842262,1941057
2021-04-08,86.900002,87.864998,86.739998,87.120003,85.420761,2641603
2021-04-09,87.199997,87.489998,86.440002,87.129997,85.430557,1644070
2021-04-12,87.110001,87.449997,86.449997,86.720001,85.028564,1568333
2021-04-13,86.650002,87.470001,86.629997,87.190002,85.489395,1578334
2021-04-14,87.250000,87.900002,87.029999,87.800003,86.087502,2014595
2021-04-15,88.000000,88.000000,87.150002,87.910004,86.195351,1921598
2021-04-16,87.680000,88.010002,87.449997,87.989998,86.273788,2825845
2021-04-19,88.489998,89.080002,88.120003,88.839996,87.107208,2140964
2021-04-20,88.690002,88.830002,87.570000,87.739998,86.028664,1835450
2021-04-21,87.050003,88.309998,86.900002,88.169998,86.450279,2770888
2021-04-22,88.570000,89.139999,88.309998,89.139999,87.401360,2948752
2021-04-23,88.940002,89.389999,88.750000,89.389999,87.646484,1616978
2021-04-26,89.750000,89.989998,88.970001,89.050003,87.313118,1226856
2021-04-27,89.000000,89.459999,88.400002,89.330002,87.587654,1836324
2021-04-28,89.510002,90.589996,89.500000,90.209999,88.450485,2462101
2021-04-29,90.599998,90.809998,89.889999,90.000000,88.244583,1635378
2021-04-30,89.779999,89.779999,88.820000,89.040001,87.303314,2702298
2021-05-03,89.470001,89.989998,89.209999,89.699997,87.950432,1772294
2021-05-04,89.940002,90.650002,89.559998,90.449997,88.685806,1980156
2021-05-05,92.510002,92.720001,91.559998,92.720001,90.911537,3096594
2021-05-06,93.000000,93.099998,91.970001,92.940002,91.127243,3482352
2021-05-07,93.000000,94.099998,92.599998,93.919998,92.088127,3055557
2021-05-10,93.900002,95.180000,93.800003,95.150002,93.294136,1951229
2021-05-11,95.000000,95.500000,94.250000,94.580002,92.735252,2280046
2021-05-12,94.000000,95.570000,93.849998,95.570000,93.705948,3398755
2021-05-13,95.430000,96.500000,94.820000,95.980003,94.107948,2460516
2021-05-14,97.250000,97.379997,96.410004,96.580002,94.696243,2110994
2021-05-17,96.989998,98.400002,96.910004,97.790001,95.882645,1931159
2021-05-18,98.349998,98.845001,97.760002,97.760002,95.853233,1910587
2021-05-19,96.690002,97.000000,95.099998,95.320000,93.460823,2971615
2021-05-20,96.089996,98.480003,95.860001,98.400002,96.480751,3276187
2021-05-21,97.989998,98.570000,97.570000,98.050003,96.137573,4462981
2021-05-24,98.000000,99.160004,97.650002,98.760002,96.833725,1693358
2021-05-25,98.870003,99.650002,98.599998,99.629997,97.686752,1526334
2021-05-26,99.250000,100.199997,99.250000,99.580002,97.637733,1976479
2021-05-27,99.650002,100.080002,98.739998,98.970001,97.039627,3488494
2021-05-28,99.089996,100.559998,98.820000,100.559998,98.598618,2803414
2021-05-31,100.720001,101.500000,99.650002,99.720001,97.775002,2196204
2021-06-01,99.370003,99.820000,98.839996,99.459999,97.520073,1231266
2021-06-02,100.000000,100.419998,99.309998,100.330002,98.373108,1992987
2021-06-03,100.500000,101.849998,100.389999,101.209999,99.235939,1880601
2021-06-04,101.739998,102.639999,101.500000,102.519997,100.520386,2392986
2021-06-07,102.250000,102.300003,101.470001,101.930000,99.941895,1248446
2021-06-08,101.849998,102.419998,100.709999,101.480003,99.500679,2202865
2021-06-09,101.379997,101.910004,100.940002,101.080002,99.108475,1826370
2021-06-10,101.000000,102.120003,100.769997,101.849998,99.863457,1791330
2021-06-11,101.000000,101.695000,100.820000,101.360001,99.383011,1740852
2021-06-15,101.500000,103.720001,101.459999,103.449997,101.432243,2296140
2021-06-16,104.010002,104.940002,103.410004,104.820000,102.775528,2775509
2021-06-17,105.500000,106.570000,105.110001,105.910004,103.844269,3930519
2021-06-18,105.349998,105.400002,103.690002,103.690002,101.667572,8444253
2021-06-21,101.720001,101.820000,98.059998,98.059998,96.147377,4770270
2021-06-22,100.370003,101.199997,99.839996,100.230003,98.275055,2855988
2021-06-23,99.870003,100.169998,98.919998,99.199997,97.265137,2295011
2021-06-24,99.000000,99.180000,98.199997,98.650002,96.725876,2322776
2021-06-25,99.970001,99.989998,98.760002,99.260002,97.323975,2374636
2021-06-28,99.449997,99.870003,98.300003,99.870003,97.922081,1711467
2021-06-29,99.110001,100.500000,98.760002,100.480003,98.520180,1940208
2021-06-30,100.879997,101.000000,99.870003,99.870003,97.922081,2267452
2021-07-01,99.849998,100.000000,98.519997,98.699997,96.774895,2109527
2021-07-02,99.150002,99.500000,98.739998,99.489998,97.549484,1880758
2021-07-05,99.029999,99.459999,98.720001,99.180000,97.245537,1210399
2021-07-06,99.500000,99.959999,98.620003,98.620003,96.696457,2030654
2021-07-07,98.500000,99.709999,98.349998,99.709999,97.765198,1879216
2021-07-08,99.360001,100.180000,99.139999,99.489998,97.549484,1807323
2021-07-09,98.650002,98.889999,97.709999,98.589996,96.667038,2720818
2021-07-12,99.349998,99.489998,98.720001,99.169998,97.235725,1510229
2021-07-13,100.000000,100.120003,98.339996,98.389999,96.470940,2270019
2021-07-14,98.400002,99.050003,97.949997,98.779999,96.853333,2042014
2021-07-15,98.989998,99.129997,98.110001,98.309998,96.392502,2046644
2021-07-16,98.309998,98.320000,97.610001,98.190002,96.274841,3147728
2021-07-19,97.250000,97.930000,96.239998,97.680000,95.774788,1615348
2021-07-20,96.400002,97.900002,96.029999,97.610001,95.706154,2194476
2021-07-21,98.250000,98.860001,97.800003,98.419998,96.500359,1894365
2021-07-22,98.980003,99.879997,98.930000,99.879997,97.931877,2039580
2021-07-23,99.000000,99.400002,98.769997,99.120003,97.186707,1557685
2021-07-26,99.220001,99.790001,98.800003,99.139999,97.206314,1408492
2021-07-27,99.389999,100.779999,99.264999,100.709999,98.745689,2547943
2021-07-28,100.029999,100.349998,99.110001,99.300003,97.363197,2323659
2021-07-29,99.309998,99.550003,98.910004,99.449997,97.510262,1744882
2021-07-30,99.660004,100.165001,99.449997,99.650002,97.706367,2502824
2021-08-02,99.889999,102.349998,99.660004,101.660004,99.677162,2317578
2021-08-03,101.019997,101.750000,101.019997,101.449997,99.471252,1639681
2021-08-04,101.500000,102.500000,101.500000,102.230003,100.236046,1876527
2021-08-05,102.500000,103.699997,102.309998,103.410004,101.393036,1995170
2021-08-06,103.500000,104.220001,103.279999,103.750000,101.726395,1917193
2021-08-09,104.760002,105.580002,104.250000,104.940002,102.893188,1889463
2021-08-10,105.660004,106.559998,105.190002,106.559998,104.481590,2356568
2021-08-11,108.750000,109.029999,107.129997,108.169998,106.060188,3614887
2021-08-12,108.860001,108.919998,105.339996,105.879997,103.814850,3841214
2021-08-13,106.000000,106.260002,103.629997,104.029999,102.000931,3735467
2021-08-16,103.550003,103.629997,102.419998,102.540001,100.540001,3855925
2021-08-17,100.680000,100.900002,99.000000,99.000000,99.000000,3990475
2021-08-18,99.489998,100.570000,99.279999,99.769997,99.769997,3036114
2021-08-19,99.120003,100.070000,99.099998,99.220001,99.220001,2242541
2021-08-20,100.000000,100.699997,99.250000,99.269997,99.269997,2620966
2021-08-23,99.889999,100.169998,99.620003,100.169998,100.169998,1326874
2021-08-24,100.510002,100.599998,99.750000,99.910004,99.910004,1335240
2021-08-25,99.989998,100.830002,99.769997,100.320000,100.320000,1403418
2021-08-26,100.639999,101.239998,99.839996,100.989998,100.989998,1664793
2021-08-27,100.849998,101.580002,100.449997,101.540001,101.540001,1907148
2021-08-30,102.000000,102.099998,100.000000,100.419998,100.419998,1928907
2021-08-31,100.000000,100.629997,99.610001,100.120003,100.120003,2947816
2021-09-01,99.620003,101.000000,99.150002,101.000000,101.000000,1788312
2021-09-02,101.500000,102.000000,100.410004,101.370003,101.370003,1887736
2021-09-03,101.360001,102.000000,101.019997,101.839996,101.839996,1604540
2021-09-06,101.309998,102.160004,100.629997,102.160004,102.160004,1458446
2021-09-07,102.000000,102.489998,101.639999,101.639999,101.639999,237487
